PositionX,PositionY,PositionZ
-9.327612,16.10123,0
-9.327612,16.00123,0
-9.327612,15.90123,0
-9.327612,15.80123,0
-9.327612,15.70123,0
-9.327612,15.60123,0
-9.327612,15.50123,0
-9.327612,15.40123,0
-9.327612,15.30123,0
-9.327612,15.20123,0
-9.327612,15.10123,0
-9.327612,15.00123,0
-9.327612,14.90123,0
-9.327612,14.80123,0
-9.327612,14.70123,0
-9.327612,14.60123,0
-9.327612,14.50123,0
-9.327612,14.40123,0
-9.327612,14.30123,0
-9.327612,14.20123,0
-9.327612,14.10123,0
-9.327612,14.00123,0
-9.327612,13.90123,0
-9.327612,13.80123,0
-9.327612,13.70123,0
-9.327612,13.60122,0
-9.327612,13.50122,0
-9.327612,13.50122,0
-9.256901,13.43051,0
-9.256901,13.43051,0
-9.18619,13.3598,0
-9.18619,13.3598,0
-9.115479,13.28909,0
-9.115479,13.28909,0
-9.044767,13.21838,0
-9.044767,13.21838,0
-8.974056,13.14767,0
-8.974056,13.14767,0
-8.903345,13.07696,0
-8.903345,13.07696,0
-8.832634,13.00625,0
-8.832634,13.00625,0
-8.761923,12.93554,0
-8.761923,12.93554,0
-8.691212,12.86482,0
-8.691212,12.86482,0
-8.620501,12.79411,0
-8.620501,12.79411,0
-8.549789,12.7234,0
-8.549789,12.7234,0
-8.479078,12.65269,0
-8.479078,12.65269,0
-8.408367,12.58198,0
-8.408367,12.58198,0
-8.337656,12.51127,0
-8.337656,12.51127,0
-8.266945,12.44056,0
-8.266945,12.44056,0
-8.196234,12.36985,0
-8.196234,12.36985,0
-8.125523,12.29914,0
-8.125523,12.29914,0
-8.054811,12.22842,0
-8.054811,12.22842,0
-7.984101,12.15771,0
-7.984101,12.15771,0
-7.91339,12.087,0
-7.91339,12.087,0
-7.84268,12.01629,0
-7.84268,12.01629,0
-7.771969,11.94558,0
-7.771969,11.94558,0
-7.701258,11.87487,0
-7.701258,11.87487,0
-7.630548,11.80416,0
-7.630548,11.70416,0
-7.630548,11.60416,0
-7.630548,11.50416,0
-7.630548,11.40416,0
-7.630548,11.30416,0
-7.630548,11.20415,0
-7.630548,11.10415,0
-7.630548,11.00415,0
-7.630548,10.90415,0
-7.630548,10.80415,0
-7.630548,10.70415,0
-7.630548,10.60415,0
-7.630548,10.50415,0
-7.630548,10.40415,0
-7.630548,10.30415,0
-7.630548,10.20415,0
-7.630548,10.10415,0
-7.630548,10.00415,0
-7.630548,9.90415,0
-7.630548,9.80415,0
-7.630548,9.704149,0
-7.630548,9.604149,0
-7.630548,9.504148,0
-7.630548,9.404148,0
-7.630548,9.304148,0
-7.630548,9.204147,0
-7.630548,9.104147,0
-7.630548,9.004147,0
-7.630548,8.904146,0
-7.630548,8.804146,0
-7.630548,8.704145,0
-7.630548,8.604145,0
-7.630548,8.504145,0
-7.630548,8.404144,0
-7.630548,8.304144,0
-7.630548,8.204144,0
-7.630548,8.104143,0
-7.630548,8.104143,0
-7.559837,8.033432,0
-7.559837,8.033432,0
-7.489126,7.962721,0
-7.489126,7.962721,0
-7.418416,7.892011,0
-7.418416,7.892011,0
-7.347705,7.8213,0
-7.347705,7.8213,0
-7.276994,7.750589,0
-7.276994,7.750589,0
-7.206284,7.679879,0
-7.206284,7.679879,0
-7.135573,7.609168,0
-7.135573,7.609168,0
-7.064862,7.538457,0
-7.064862,7.538457,0
-6.994152,7.467747,0
-6.994152,7.467747,0
-6.923441,7.397036,0
-6.923441,7.397036,0
-6.85273,7.326325,0
-6.85273,7.326325,0
-6.78202,7.255615,0
-6.78202,7.255615,0
-6.711309,7.184904,0
-6.711309,7.184904,0
-6.640598,7.114193,0
-6.640598,7.114193,0
-6.569888,7.043483,0
-6.569888,7.043483,0
-6.499177,6.972772,0
-6.499177,6.972772,0
-6.428466,6.902061,0
-6.428466,6.902061,0
-6.357756,6.831351,0
-6.357756,6.831351,0
-6.287045,6.76064,0
-6.187045,6.76064,0
-6.087045,6.76064,0
-5.987045,6.76064,0
-5.887045,6.76064,0
-5.787045,6.76064,0
-5.687046,6.76064,0
-5.587046,6.76064,0
-5.487046,6.76064,0
-5.387046,6.76064,0
-5.287046,6.76064,0
-5.187046,6.76064,0
-5.087046,6.76064,0
-4.987046,6.76064,0
-4.887046,6.76064,0
-4.787046,6.76064,0
-4.687047,6.76064,0
-4.587047,6.76064,0
-4.487047,6.76064,0
-4.387047,6.76064,0
-4.287047,6.76064,0
-4.187047,6.76064,0
-4.087047,6.76064,0
-3.987047,6.76064,0
-3.887047,6.76064,0
-3.787047,6.76064,0
-3.687047,6.76064,0
-3.587048,6.76064,0
-3.487048,6.76064,0
-3.387048,6.76064,0
-3.287048,6.76064,0
-3.187048,6.76064,0
-3.087048,6.76064,0
-2.987048,6.76064,0
-2.887048,6.76064,0
-2.787048,6.76064,0
-2.687048,6.76064,0
-2.587049,6.76064,0
-2.487049,6.76064,0
-2.387049,6.76064,0
-2.287049,6.76064,0
-2.187049,6.76064,0
-2.087049,6.76064,0
-1.987049,6.76064,0
-1.887049,6.76064,0
-1.787049,6.76064,0
-1.687049,6.76064,0
-1.587049,6.76064,0
-1.487049,6.76064,0
-1.387049,6.76064,0
-1.287049,6.76064,0
-1.187049,6.76064,0
-1.087049,6.76064,0
-0.9870487,6.76064,0
-0.8870487,6.76064,0
-0.7870487,6.76064,0
-0.6870487,6.76064,0
-0.5870486,6.76064,0
-0.4870487,6.76064,0
-0.3870487,6.76064,0
-0.2870487,6.76064,0
-0.1870487,6.76064,0
-0.08704868,6.76064,0
0.01295131,6.76064,0
0.1129513,6.76064,0
0.2129513,6.76064,0
0.2129513,6.76064,0
0.283662,6.689929,0
0.283662,6.689929,0
0.3543726,6.619219,0
0.3543726,6.619219,0
0.4250833,6.548508,0
0.4250833,6.548508,0
0.4957939,6.477798,0
0.4957939,6.477798,0
0.5665046,6.407087,0
0.5665046,6.407087,0
0.6372153,6.336376,0
0.6372153,6.336376,0
0.7079259,6.265666,0
0.7079259,6.265666,0
0.7786366,6.194955,0
0.7786366,6.194955,0
0.8493472,6.124244,0
0.8493472,6.124244,0
0.9200579,6.053534,0
0.9200579,6.053534,0
0.9907686,5.982823,0
0.9907686,5.882823,0
0.9907686,5.782823,0
0.9907686,5.682823,0
0.9907686,5.582823,0
0.9907686,5.482823,0
0.9907686,5.382823,0
0.9907686,5.282824,0
0.9907686,5.182824,0
0.9907686,5.082824,0
0.9907686,4.982824,0
0.9907686,4.882824,0
0.9907686,4.782824,0
0.9907686,4.682824,0
0.9907686,4.582824,0
0.9907686,4.482824,0
0.9907686,4.382824,0
0.9907686,4.282825,0
0.9907686,4.182825,0
0.9907686,4.082825,0
0.9907686,3.982825,0
0.9907686,3.882825,0
0.9907686,3.782825,0
0.9907686,3.682825,0
0.9907686,3.582825,0
0.9907686,3.482825,0
0.9907686,3.382825,0
0.9907686,3.282825,0
0.9907686,3.182826,0
0.9907686,3.082826,0
0.9907686,2.982826,0
0.9907686,2.882826,0
0.9907686,2.782826,0
0.9907686,2.682826,0
0.9907686,2.582826,0
0.9907686,2.482826,0
0.9907686,2.382826,0
0.9907686,2.282826,0
0.9907686,2.182827,0
0.9907686,2.082827,0
0.9907686,1.982827,0
0.9907686,1.882827,0
0.9907686,1.782827,0
0.9907686,1.682827,0
0.9907686,1.582826,0
0.9907686,1.482826,0
0.9907686,1.382826,0
0.9907686,1.282826,0
0.9907686,1.182826,0
0.9907686,1.082826,0
0.9907686,0.9828264,0
0.9907686,0.8828263,0
0.9907686,0.7828263,0
0.9907686,0.6828263,0
0.9907686,0.5828263,0
0.9907686,0.4828263,0
0.9907686,0.4828263,0
1.061479,0.4121156,0
1.061479,0.4121156,0
1.13219,0.3414049,0
1.13219,0.3414049,0
1.202901,0.2706943,0
1.202901,0.2706943,0
1.273611,0.1999836,0
1.273611,0.1999836,0
1.344322,0.1292729,0
1.344322,0.1292729,0
1.415033,0.05856223,0
1.415033,0.05856223,0
1.485743,-0.01214844,0
1.485743,-0.01214844,0
1.556454,-0.08285911,0
1.556454,-0.08285911,0
1.627164,-0.1535698,0
1.627164,-0.1535698,0
1.697875,-0.2242805,0
1.697875,-0.2242805,0
1.768586,-0.2949911,0
1.768586,-0.2949911,0
1.839296,-0.3657018,0
1.839296,-0.3657018,0
1.910007,-0.4364125,0
1.910007,-0.4364125,0
1.980718,-0.5071231,0
1.980718,-0.5071231,0
2.051429,-0.5778338,0
2.051429,-0.5778338,0
2.122139,-0.6485444,0
2.122139,-0.6485444,0
2.19285,-0.7192551,0
2.19285,-0.7192551,0
2.263561,-0.7899657,0
2.263561,-0.7899657,0
2.334271,-0.8606764,0
2.334271,-0.8606764,0
2.404982,-0.9313871,0
2.404982,-0.9313871,0
2.475693,-1.002098,0
2.475693,-1.002098,0
2.546403,-1.072808,0
2.546403,-1.072808,0
2.617114,-1.143519,0
2.617114,-1.143519,0
2.687824,-1.21423,0
2.687824,-1.21423,0
2.758535,-1.28494,0
2.758535,-1.28494,0
2.829246,-1.355651,0
2.829246,-1.355651,0
2.899956,-1.426362,0
2.899956,-1.426362,0
2.970667,-1.497072,0
2.970667,-1.497072,0
3.041378,-1.567783,0
3.041378,-1.567783,0
3.112088,-1.638494,0
3.112088,-1.638494,0
3.182799,-1.709204,0
3.182799,-1.709204,0
3.25351,-1.779915,0
3.25351,-1.779915,0
3.32422,-1.850626,0
3.32422,-1.850626,0
3.394931,-1.921336,0
3.394931,-1.921336,0
3.465642,-1.992047,0
3.465642,-1.992047,0
3.536352,-2.062758,0
3.536352,-2.062758,0
3.607063,-2.133468,0
3.607063,-2.133468,0
3.677774,-2.204179,0
3.677774,-2.204179,0
3.748484,-2.27489,0
3.748484,-2.27489,0
3.819195,-2.3456,0
3.819195,-2.3456,0
3.889906,-2.416311,0
3.889906,-2.416311,0
3.960616,-2.487022,0
3.960616,-2.487022,0
4.031327,-2.557732,0
4.031327,-2.557732,0
4.102038,-2.628443,0
4.102038,-2.628443,0
4.172749,-2.699154,0
4.172749,-2.699154,0
4.243459,-2.769864,0
4.243459,-2.769864,0
4.31417,-2.840575,0
4.31417,-2.840575,0
4.384881,-2.911286,0
4.384881,-2.911286,0
4.455591,-2.981996,0
4.455591,-2.981996,0
4.526302,-3.052707,0
4.526302,-3.052707,0
4.597013,-3.123418,0
4.597013,-3.123418,0
4.667723,-3.194128,0
4.667723,-3.194128,0
4.738434,-3.264839,0
4.738434,-3.264839,0
4.809144,-3.33555,0
4.809144,-3.33555,0
4.879855,-3.40626,0
4.879855,-3.40626,0
4.950566,-3.476971,0
4.950566,-3.476971,0
5.021276,-3.547682,0
5.021276,-3.547682,0
5.091987,-3.618392,0
5.091987,-3.618392,0
5.162698,-3.689103,0
5.162698,-3.689103,0
5.233408,-3.759814,0
5.233408,-3.759814,0
5.304119,-3.830524,0
5.304119,-3.830524,0
5.37483,-3.901235,0
5.37483,-3.901235,0
5.44554,-3.971946,0
5.44554,-3.971946,0
5.516251,-4.042656,0
5.516251,-4.042656,0
5.586962,-4.113367,0
5.586962,-4.113367,0
5.657672,-4.184078,0
5.657672,-4.184078,0
5.657672,-4.184078,0
5.657672,-4.284078,0
5.657672,-4.284078,0
5.586962,-4.354788,0
5.586962,-4.354788,0
5.516251,-4.425499,0
5.516251,-4.425499,0
5.44554,-4.49621,0
5.44554,-4.49621,0
5.37483,-4.56692,0
5.37483,-4.56692,0
5.304119,-4.637631,0
5.304119,-4.637631,0
5.233408,-4.708342,0
5.233408,-4.708342,0
5.162698,-4.779052,0
5.162698,-4.779052,0
5.091987,-4.849763,0
5.091987,-4.849763,0
5.021276,-4.920474,0
5.021276,-4.920474,0
4.950566,-4.991184,0
4.950566,-4.991184,0
4.879855,-5.061895,0
4.879855,-5.061895,0
4.809144,-5.132606,0
4.809144,-5.132606,0
4.738434,-5.203316,0
4.738434,-5.203316,0
4.667723,-5.274027,0
4.667723,-5.274027,0
4.597013,-5.344738,0
4.597013,-5.344738,0
4.526302,-5.415448,0
4.526302,-5.415448,0
4.455591,-5.486159,0
4.455591,-5.486159,0
4.384881,-5.55687,0
4.384881,-5.55687,0
4.31417,-5.62758,0
4.31417,-5.62758,0
4.243459,-5.698291,0
4.243459,-5.698291,0
4.172749,-5.769001,0
4.172749,-5.769001,0
4.102038,-5.839712,0
4.102038,-5.839712,0
4.031327,-5.910423,0
4.031327,-5.910423,0
3.960617,-5.981133,0
3.960617,-5.981133,0
3.889906,-6.051844,0
3.889906,-6.051844,0
3.819195,-6.122555,0
3.819195,-6.122555,0
3.748485,-6.193265,0
3.748485,-6.193265,0
3.677774,-6.263976,0
3.677774,-6.263976,0
3.607063,-6.334687,0
3.607063,-6.334687,0
3.536353,-6.405397,0
3.536353,-6.405397,0
3.465642,-6.476108,0
3.465642,-6.476108,0
3.394931,-6.546819,0
3.394931,-6.546819,0
3.324221,-6.617529,0
3.324221,-6.617529,0
3.25351,-6.68824,0
3.25351,-6.68824,0
3.182799,-6.758951,0
3.182799,-6.758951,0
3.112089,-6.829661,0
3.112089,-6.829661,0
3.041378,-6.900372,0
3.041378,-6.900372,0
2.970667,-6.971083,0
2.970667,-6.971083,0
2.899957,-7.041793,0
2.899957,-7.041793,0
2.829246,-7.112504,0
2.829246,-7.112504,0
2.758535,-7.183215,0
2.758535,-7.183215,0
2.687825,-7.253925,0
2.687825,-7.253925,0
2.617114,-7.324636,0
2.617114,-7.324636,0
2.546403,-7.395347,0
2.546403,-7.395347,0
2.475693,-7.466057,0
2.475693,-7.466057,0
2.404982,-7.536768,0
2.404982,-7.536768,0
2.334271,-7.607479,0
2.334271,-7.607479,0
2.263561,-7.678189,0
2.263561,-7.678189,0
2.19285,-7.7489,0
2.19285,-7.7489,0
2.122139,-7.819611,0
2.122139,-7.819611,0
2.051429,-7.890321,0
2.051429,-7.890321,0
1.980718,-7.961032,0
1.980718,-7.961032,0
1.910007,-8.031743,0
1.910007,-8.031743,0
1.839297,-8.102454,0
1.839297,-8.102454,0
1.768586,-8.173165,0
1.768586,-8.173165,0
1.697875,-8.243876,0
1.697875,-8.243876,0
1.627165,-8.314588,0
1.627165,-8.314588,0
1.556454,-8.385299,0
1.556454,-8.385299,0
1.485744,-8.45601,0
1.485744,-8.45601,0
1.415033,-8.526721,0
1.415033,-8.526721,0
1.344322,-8.597432,0
1.344322,-8.597432,0
1.273612,-8.668143,0
1.273612,-8.668143,0
1.202901,-8.738854,0
1.202901,-8.738854,0
1.13219,-8.809566,0
1.13219,-8.809566,0
1.06148,-8.880277,0
1.06148,-8.880277,0
0.9907689,-8.950988,0
0.9907689,-8.950988,0
0.9200583,-9.021699,0
0.9200583,-9.021699,0
0.8493476,-9.09241,0
0.8493476,-9.19241,0
0.8493476,-9.292411,0
0.8493476,-9.392411,0
0.8493476,-9.492412,0
0.8493476,-9.592412,0
0.8493476,-9.692412,0
0.8493476,-9.792413,0
0.8493476,-9.792413,0
0.7786369,-9.863124,0
0.7786369,-9.863124,0
0.7079263,-9.933835,0
0.7079263,-9.933835,0
0.6372156,-10.00455,0
0.6372156,-10.00455,0
0.566505,-10.07526,0
0.466505,-10.07526,0
0.366505,-10.07526,0
0.266505,-10.07526,0
0.166505,-10.07526,0
0.06650499,-10.07526,0
-0.03349501,-10.07526,0
-0.133495,-10.07526,0
-0.233495,-10.07526,0
-0.333495,-10.07526,0
-0.333495,-10.07526,0
-0.4042057,-10.00455,0
-0.4042057,-10.00455,0
-0.4749163,-9.933835,0
-0.4749163,-9.933835,0
-0.545627,-9.863124,0
-0.545627,-9.863124,0
-0.6163377,-9.792413,0
-0.6163377,-9.792413,0
-0.6870483,-9.721702,0
-0.6870483,-9.721702,0
-0.757759,-9.65099,0
-0.757759,-9.65099,0
-0.8284696,-9.580279,0
-0.8284696,-9.580279,0
-0.8991803,-9.509568,0
-0.8991803,-9.509568,0
-0.969891,-9.438857,0
-0.969891,-9.438857,0
-1.040602,-9.368146,0
-1.040602,-9.368146,0
-1.111312,-9.297435,0
-1.111312,-9.297435,0
-1.182023,-9.226724,0
-1.182023,-9.226724,0
-1.252734,-9.156013,0
-1.252734,-9.156013,0
-1.323444,-9.085301,0
-1.323444,-9.085301,0
-1.394155,-9.01459,0
-1.394155,-9.01459,0
-1.464866,-8.943879,0
-1.464866,-8.943879,0
-1.535576,-8.873168,0
-1.535576,-8.873168,0
-1.606287,-8.802457,0
-1.606287,-8.802457,0
-1.676998,-8.731746,0
-1.676998,-8.731746,0
-1.747708,-8.661035,0
-1.747708,-8.661035,0
-1.818419,-8.590323,0
-1.818419,-8.590323,0
-1.88913,-8.519612,0
-1.88913,-8.519612,0
-1.95984,-8.448901,0
-1.95984,-8.448901,0
-2.030551,-8.37819,0
-2.030551,-8.37819,0
-2.101262,-8.307479,0
-2.101262,-8.307479,0
-2.171972,-8.236768,0
-2.171972,-8.236768,0
-2.242683,-8.166057,0
-2.242683,-8.166057,0
-2.313394,-8.095345,0
-2.313394,-8.095345,0
-2.384104,-8.024634,0
-2.384104,-8.024634,0
-2.454815,-7.953924,0
-2.454815,-7.953924,0
-2.525526,-7.883213,0
-2.525526,-7.883213,0
-2.596236,-7.812502,0
-2.596236,-7.812502,0
-2.666947,-7.741792,0
-2.666947,-7.741792,0
-2.737658,-7.671081,0
-2.737658,-7.671081,0
-2.808368,-7.60037,0
-2.808368,-7.60037,0
-2.879079,-7.52966,0
-2.879079,-7.52966,0
-2.94979,-7.458949,0
-2.94979,-7.458949,0
-3.0205,-7.388238,0
-3.0205,-7.388238,0
-3.091211,-7.317528,0
-3.091211,-7.317528,0
-3.161922,-7.246817,0
-3.161922,-7.246817,0
-3.232632,-7.176106,0
-3.232632,-7.176106,0
-3.303343,-7.105396,0
-3.303343,-7.105396,0
-3.374053,-7.034685,0
-3.374053,-7.034685,0
-3.444764,-6.963974,0
-3.444764,-6.963974,0
-3.515475,-6.893264,0
-3.515475,-6.893264,0
-3.586185,-6.822553,0
-3.586185,-6.822553,0
-3.656896,-6.751842,0
-3.656896,-6.751842,0
-3.727607,-6.681132,0
-3.727607,-6.681132,0
-3.798317,-6.610421,0
-3.798317,-6.610421,0
-3.869028,-6.539711,0
-3.869028,-6.539711,0
-3.939739,-6.469,0
-3.939739,-6.469,0
-4.010449,-6.398289,0
-4.010449,-6.398289,0
-4.08116,-6.327579,0
-4.08116,-6.327579,0
-4.151871,-6.256868,0
-4.151871,-6.256868,0
-4.222581,-6.186157,0
-4.222581,-6.186157,0
-4.293292,-6.115447,0
-4.293292,-6.115447,0
-4.364003,-6.044736,0
-4.364003,-6.044736,0
-4.434713,-5.974025,0
-4.434713,-5.974025,0
-4.505424,-5.903315,0
-4.505424,-5.903315,0
-4.576135,-5.832604,0
-4.576135,-5.832604,0
-4.646845,-5.761893,0
-4.646845,-5.761893,0
-4.717556,-5.691183,0
-4.717556,-5.691183,0
-4.788267,-5.620472,0
-4.788267,-5.620472,0
-4.858977,-5.549761,0
-4.858977,-5.549761,0
-4.929688,-5.479051,0
-4.929688,-5.479051,0
-5.000399,-5.40834,0
-5.000399,-5.40834,0
-5.071109,-5.337629,0
-5.071109,-5.337629,0
-5.14182,-5.266919,0
-5.14182,-5.266919,0
-5.212531,-5.196208,0
-5.212531,-5.196208,0
-5.283241,-5.125497,0
-5.283241,-5.125497,0
-5.353952,-5.054787,0
-5.353952,-5.054787,0
-5.424663,-4.984076,0
-5.424663,-4.984076,0
-5.495373,-4.913365,0
-5.495373,-4.913365,0
-5.566084,-4.842655,0
-5.566084,-4.842655,0
-5.636795,-4.771944,0
-5.636795,-4.771944,0
-5.707505,-4.701233,0
-5.707505,-4.701233,0
-5.778216,-4.630523,0
-5.778216,-4.630523,0
-5.848927,-4.559812,0
-5.848927,-4.559812,0
-5.919637,-4.489101,0
-5.919637,-4.489101,0
-5.990348,-4.418391,0
-5.990348,-4.418391,0
-6.061059,-4.34768,0
-6.061059,-4.34768,0
-6.131769,-4.276969,0
-6.131769,-4.276969,0
-6.20248,-4.206259,0
-6.30248,-4.206259,0
-6.40248,-4.206259,0
-6.50248,-4.206259,0
-6.602479,-4.206259,0
-6.702479,-4.206259,0
-6.802479,-4.206259,0
-6.902479,-4.206259,0
-7.002479,-4.206259,0
-7.102479,-4.206259,0
-7.202479,-4.206259,0
-7.302479,-4.206259,0
-7.402479,-4.206259,0
-7.402479,-4.206259,0
-7.402479,-4.206259,0
-7.402479,-4.206259,0
-7.402479,-4.206259,0
-7.402479,-4.206259,0
-7.402479,-4.206259,0
-7.402479,-4.206259,0
-7.402479,-4.206259,0
-7.402479,-4.206259,0
-7.402479,-4.206259,0
-7.302479,-4.206259,0
-7.202479,-4.206259,0
-7.102479,-4.206259,0
-7.002479,-4.206259,0
-6.902479,-4.206259,0
-6.802479,-4.206259,0
-6.702479,-4.206259,0
-6.602479,-4.206259,0
-6.602479,-4.206259,0
-6.531769,-4.276969,0
-6.531769,-4.276969,0
-6.461058,-4.34768,0
-6.461058,-4.34768,0
-6.390347,-4.418391,0
-6.390347,-4.418391,0
-6.319637,-4.489101,0
-6.319637,-4.489101,0
-6.248926,-4.559812,0
-6.248926,-4.559812,0
-6.178216,-4.630523,0
-6.178216,-4.630523,0
-6.178216,-4.630523,0
-6.178216,-4.730523,0
-6.178216,-4.730523,0
-6.178216,-4.730523,0
-6.178216,-4.830523,0
-6.178216,-4.830523,0
-6.178216,-4.830523,0
-6.178216,-4.930522,0
-6.178216,-4.930522,0
-6.178216,-4.930522,0
-6.178216,-5.030522,0
-6.178216,-5.030522,0
-6.178216,-5.030522,0
-6.178216,-5.130522,0
-6.278215,-5.130522,0
-6.378215,-5.130522,0
-6.478215,-5.130522,0
-6.578215,-5.130522,0
-6.678215,-5.130522,0
-6.778215,-5.130522,0
-6.878215,-5.130522,0
-6.978215,-5.130522,0
-7.078215,-5.130522,0
-7.178215,-5.130522,0
-7.278214,-5.130522,0
-7.378214,-5.130522,0
-7.478214,-5.130522,0
-7.578214,-5.130522,0
-7.678214,-5.130522,0
-7.778214,-5.130522,0
-7.878214,-5.130522,0
-7.978214,-5.130522,0
-7.978214,-5.130522,0
-8.048924,-5.059812,0
-8.048924,-5.059812,0
-8.119636,-4.989101,0
-8.119636,-4.989101,0
-8.190347,-4.91839,0
-8.190347,-4.91839,0
-8.261058,-4.84768,0
-8.261058,-4.84768,0
-8.331769,-4.776969,0
-8.331769,-4.776969,0
-8.40248,-4.706258,0
-8.40248,-4.706258,0
-8.473191,-4.635548,0
-8.473191,-4.635548,0
-8.543902,-4.564837,0
-8.543902,-4.564837,0
-8.614614,-4.494126,0
-8.614614,-4.494126,0
-8.685325,-4.423416,0
-8.685325,-4.423416,0
-8.756036,-4.352705,0
-8.856036,-4.352705,0
-8.956037,-4.352705,0
-9.056037,-4.352705,0
-9.156037,-4.352705,0
-9.256038,-4.352705,0
-9.356038,-4.352705,0
-9.456038,-4.352705,0
-9.556039,-4.352705,0
-9.656039,-4.352705,0
-9.75604,-4.352705,0
-9.85604,-4.352705,0
-9.95604,-4.352705,0
-10.05604,-4.352705,0
-10.15604,-4.352705,0
-10.25604,-4.352705,0
-10.35604,-4.352705,0
-10.45604,-4.352705,0
-10.55604,-4.352705,0
-10.65604,-4.352705,0
-10.75604,-4.352705,0
-10.85604,-4.352705,0
-10.95604,-4.352705,0
-11.05604,-4.352705,0
-11.15604,-4.352705,0
-11.25605,-4.352705,0
-11.35605,-4.352705,0
-11.45605,-4.352705,0
-11.55605,-4.352705,0
-11.65605,-4.352705,0
-11.75605,-4.352705,0
-11.85605,-4.352705,0
-11.95605,-4.352705,0
-12.05605,-4.352705,0
-12.15605,-4.352705,0
-12.25605,-4.352705,0
-12.35605,-4.352705,0
-12.45605,-4.352705,0
-12.55605,-4.352705,0
-12.65605,-4.352705,0
-12.75605,-4.352705,0
-12.85605,-4.352705,0
-12.95605,-4.352705,0
-13.05605,-4.352705,0
-13.15605,-4.352705,0
-13.25605,-4.352705,0
-13.35605,-4.352705,0
-13.45605,-4.352705,0
-13.55605,-4.352705,0
-13.65605,-4.352705,0
-13.75605,-4.352705,0
-13.85606,-4.352705,0
-13.95606,-4.352705,0
-14.05606,-4.352705,0
-14.15606,-4.352705,0
-14.25606,-4.352705,0
-14.35606,-4.352705,0
-14.45606,-4.352705,0
-14.55606,-4.352705,0
-14.65606,-4.352705,0
-14.75606,-4.352705,0
-14.85606,-4.352705,0
-14.95606,-4.352705,0
-15.05606,-4.352705,0
-15.15606,-4.352705,0
-15.25606,-4.352705,0
-15.35606,-4.352705,0
-15.45606,-4.352705,0
-15.55606,-4.352705,0
-15.65606,-4.352705,0
-15.75606,-4.352705,0
-15.85606,-4.352705,0
-15.95606,-4.352705,0
-16.05606,-4.352705,0
-16.15606,-4.352705,0
-16.25606,-4.352705,0
-16.35606,-4.352705,0
-16.45606,-4.352705,0
-16.55606,-4.352705,0
-16.65606,-4.352705,0
-16.75607,-4.352705,0
-16.85607,-4.352705,0
-16.95607,-4.352705,0
-17.05607,-4.352705,0
-17.15607,-4.352705,0
-17.25607,-4.352705,0
-17.35607,-4.352705,0
-17.45607,-4.352705,0
-17.55607,-4.352705,0
-17.65607,-4.352705,0
-17.75607,-4.352705,0
-17.85607,-4.352705,0
-17.95607,-4.352705,0
-18.05607,-4.352705,0
-18.15607,-4.352705,0
-18.25607,-4.352705,0
-18.35607,-4.352705,0
-18.45607,-4.352705,0
-18.55607,-4.352705,0
-18.65607,-4.352705,0
-18.75607,-4.352705,0
-18.85607,-4.352705,0
-18.95607,-4.352705,0
-19.05607,-4.352705,0
-19.15607,-4.352705,0
-19.25607,-4.352705,0
-19.35608,-4.352705,0
-19.45608,-4.352705,0
-19.55608,-4.352705,0
-19.65608,-4.352705,0
-19.75608,-4.352705,0
-19.85608,-4.352705,0
-19.95608,-4.352705,0
-20.05608,-4.352705,0
-20.15608,-4.352705,0
-20.25608,-4.352705,0
-20.35608,-4.352705,0
-20.45608,-4.352705,0
-20.55608,-4.352705,0
-20.65608,-4.352705,0
-20.75608,-4.352705,0
-20.85608,-4.352705,0
-20.95608,-4.352705,0
-21.05608,-4.352705,0
-21.15608,-4.352705,0
-21.25608,-4.352705,0
-21.35608,-4.352705,0
-21.45608,-4.352705,0
-21.55608,-4.352705,0
-21.65608,-4.352705,0
-21.75608,-4.352705,0
-21.85608,-4.352705,0
-21.95609,-4.352705,0
-22.05609,-4.352705,0
-22.15609,-4.352705,0
-22.25609,-4.352705,0
-22.35609,-4.352705,0
-22.45609,-4.352705,0
-22.55609,-4.352705,0
-22.65609,-4.352705,0
-22.75609,-4.352705,0
-22.85609,-4.352705,0
-22.95609,-4.352705,0
-23.05609,-4.352705,0
-23.15609,-4.352705,0
-23.25609,-4.352705,0
-23.35609,-4.352705,0
-23.45609,-4.352705,0
-23.55609,-4.352705,0
-23.65609,-4.352705,0
-23.75609,-4.352705,0
-23.85609,-4.352705,0
-23.95609,-4.352705,0
-24.05609,-4.352705,0
-24.15609,-4.352705,0
-24.25609,-4.352705,0
-24.35609,-4.352705,0
-24.45609,-4.352705,0
-24.5561,-4.352705,0
-24.6561,-4.352705,0
-24.7561,-4.352705,0
-24.8561,-4.352705,0
-24.9561,-4.352705,0
-25.0561,-4.352705,0
-25.1561,-4.352705,0
-25.1561,-4.352705,0
-25.22681,-4.281994,0
-25.22681,-4.281994,0
-25.29752,-4.211284,0
-25.29752,-4.211284,0
-25.36823,-4.140573,0
-25.36823,-4.140573,0
-25.43894,-4.069862,0
-25.43894,-4.069862,0
-25.50965,-3.999152,0
-25.50965,-3.999152,0
-25.58036,-3.928441,0
-25.58036,-3.928441,0
-25.65108,-3.85773,0
-25.65108,-3.85773,0
-25.72179,-3.78702,0
-25.82179,-3.78702,0
-25.92179,-3.78702,0
-26.02179,-3.78702,0
-26.12179,-3.78702,0
-26.22179,-3.78702,0
